0.167804   ,-0.794061
0.178316   ,-0.785572
0.188841   ,-0.777075
0.199377   ,-0.768571
0.209925   ,-0.760059
0.220485   ,-0.751539
0.231057   ,-0.743011
0.241641   ,-0.734475
0.252236   ,-0.725932
0.262844   ,-0.717381
0.273463   ,-0.708822
0.284095   ,-0.700254
0.294739   ,-0.691679
0.305395   ,-0.683096
0.316063   ,-0.674505
0.326743   ,-0.665906
0.337435   ,-0.657299
0.34814    ,-0.648684
-0.289367  ,-1.4122
-0.276627  ,-1.40181
-0.263873  ,-1.39141
-0.251107  ,-1.38099
-0.238327  ,-1.37057
-0.225534  ,-1.36015
-0.212727  ,-1.34971
-0.199908  ,-1.33926
-0.187075  ,-1.32881
-0.174229  ,-1.31835
-0.24512   ,-0.250554
-0.244715  ,-0.25026
-0.244309  ,-0.249966
-0.243902  ,-0.24967
-0.243495  ,-0.249375
-0.243087  ,-0.249078
-0.242678  ,-0.248781
-0.242268  ,-0.248484
-0.241857  ,-0.248185
-0.241446  ,-0.247886
-0.474743  ,-0.78141
-0.470795  ,-0.778175
-0.466843  ,-0.774938
-0.462887  ,-0.771698
-0.458927  ,-0.768456
-0.454963  ,-0.765211
-0.450995  ,-0.761964
-0.447024  ,-0.758714
-0.443048  ,-0.755462
-0.439069  ,-0.752207
-0.679725  ,-1.04491
-0.674928  ,-1.04094
-0.670127  ,-1.03697
-0.665322  ,-1.033
-0.660512  ,-1.02903
-0.655698  ,-1.02505
-0.650879  ,-1.02107
-0.646056  ,-1.01709
-0.641229  ,-1.0131
-0.636397  ,-1.00912
-0.631561  ,-1.00512
-0.62672   ,-1.00113
-0.621875  ,-0.997134
-0.617025  ,-0.993135
-0.612171  ,-0.989133
-0.607312  ,-0.985128
-0.602449  ,-0.98112
-0.597581  ,-0.97711
-0.592708  ,-0.973097
-0.587831  ,-0.96908
-0.58295   ,-0.965061
-0.578064  ,-0.961039
-0.573173  ,-0.957014
-0.568277  ,-0.952987
-0.563377  ,-0.948956
-0.558473  ,-0.944922
-0.553563  ,-0.940886
-0.548649  ,-0.936846
-0.54373   ,-0.932804
-0.538807  ,-0.928759
-0.628333  ,-0.194038
-0.632381  ,-0.197319
-0.636435  ,-0.200602
-0.640492  ,-0.203888
-0.644555  ,-0.207177
-0.648621  ,-0.210469
-0.652692  ,-0.213763
-0.656768  ,-0.217061
-0.660848  ,-0.220362
-0.664932  ,-0.223665
-0.669021  ,-0.226972
-0.673115  ,-0.230281
-0.677213  ,-0.233594
-0.681316  ,-0.236909
-0.685423  ,-0.240227
-0.689534  ,-0.243549
-0.693651  ,-0.246873
-0.697772  ,-0.2502
-0.701897  ,-0.253531
-0.706027  ,-0.256864
-0.299737  ,0.9034
-0.312572  ,0.892871
-0.325419  ,0.882335
-0.338279  ,0.87179
-0.351152  ,0.861238
-0.364037  ,0.850678
-0.376935  ,0.840109
-0.389845  ,0.829533
-0.402768  ,0.818948
-0.415705  ,0.808356
-0.483081  ,-0.040014
-0.487372  ,-0.0435186
-0.491667  ,-0.0470259
-0.495966  ,-0.050536
-0.50027   ,-0.0540489
-0.504578  ,-0.0575646
-0.508891  ,-0.0610831
-0.513208  ,-0.0646045
-0.517529  ,-0.0681287
-0.521855  ,-0.0716558
-0.695049  ,-0.728998
-0.693881  ,-0.727998
-0.692712  ,-0.726997
-0.691542  ,-0.725995
-0.690371  ,-0.724994
-0.6892    ,-0.723992
-0.688028  ,-0.722989
-0.686855  ,-0.721987
-0.685682  ,-0.720984
-0.684508  ,-0.71998
-0.683333  ,-0.718977
-0.682158  ,-0.717972
-0.680982  ,-0.716968
-0.679805  ,-0.715963
-0.678628  ,-0.714958
-0.677449  ,-0.713952
-0.67627   ,-0.712946
-0.675091  ,-0.71194
-0.67391   ,-0.710933
-0.672729  ,-0.709926
-0.671547  ,-0.708919
-0.670365  ,-0.707911
-0.669181  ,-0.706902
-0.667997  ,-0.705894
-0.666812  ,-0.704885
-0.665627  ,-0.703875
-0.66444   ,-0.702865
-0.663253  ,-0.701855
-0.662065  ,-0.700844
-0.660877  ,-0.699833
-0.659687  ,-0.698822
-0.658497  ,-0.69781
-0.657306  ,-0.696798
-0.656114  ,-0.695785
-0.654922  ,-0.694772
-0.653729  ,-0.693758
-0.652535  ,-0.692744
-0.65134   ,-0.69173
-0.650144  ,-0.690715
-0.648948  ,-0.6897
-0.64775   ,-0.688684
-0.646552  ,-0.687668
-0.645354  ,-0.686651
-0.644154  ,-0.685634
-0.642953  ,-0.684617
-0.641752  ,-0.683599
-0.64055   ,-0.68258
-0.639347  ,-0.681562
-0.638144  ,-0.680542
-0.636939  ,-0.679523
-0.693575  ,-0.350072
-0.69656   ,-0.35247
-0.699548  ,-0.35487
-0.70254   ,-0.357273
-0.705536  ,-0.359678
-0.708535  ,-0.362085
-0.711537  ,-0.364495
-0.714543  ,-0.366906
-0.717552  ,-0.369321
-0.720565  ,-0.371737
-0.808871  ,-0.701545
-0.809142  ,-0.701702
-0.809415  ,-0.701859
-0.809689  ,-0.702018
-0.809963  ,-0.702177
-0.810239  ,-0.702337
-0.810516  ,-0.702498
-0.810793  ,-0.70266
-0.811072  ,-0.702822
-0.811352  ,-0.702986
-0.811632  ,-0.70315
-0.811914  ,-0.703314
-0.812197  ,-0.70348
-0.812481  ,-0.703646
-0.812765  ,-0.703813
-0.813051  ,-0.703981
-0.813338  ,-0.704149
-0.813625  ,-0.704319
-0.813914  ,-0.704489
-0.814204  ,-0.70466
-0.814495  ,-0.704831
-0.814787  ,-0.705004
-0.815079  ,-0.705177
-0.815373  ,-0.705351
-0.815668  ,-0.705526
-0.815964  ,-0.705702
-0.816261  ,-0.705878
-0.816559  ,-0.706055
-0.816858  ,-0.706233
-0.817158  ,-0.706412
-0.817459  ,-0.706592
-0.817761  ,-0.706772
-0.818064  ,-0.706953
-0.818368  ,-0.707135
-0.818673  ,-0.707318
-0.81898   ,-0.707501
-0.819287  ,-0.707686
-0.819595  ,-0.707871
-0.819905  ,-0.708057
-0.820215  ,-0.708243
-0.820527  ,-0.708431
-0.820839  ,-0.708619
-0.821153  ,-0.708808
-0.821467  ,-0.708998
-0.821783  ,-0.709189
-0.8221    ,-0.709381
-0.822418  ,-0.709573
-0.822736  ,-0.709766
-0.823056  ,-0.70996
-0.823377  ,-0.710155
-1.25133   ,-1.87965
-1.24307   ,-1.87274
-1.2348    ,-1.86583
-1.22653   ,-1.85892
-1.21824   ,-1.852
-1.20995   ,-1.84508
-1.20166   ,-1.83815
-1.19335   ,-1.83122
-1.18504   ,-1.82429
-1.17673   ,-1.81735
-1.25184   ,-0.829426
-1.25514   ,-0.831976
-1.25844   ,-0.834529
-1.26174   ,-0.837086
-1.26505   ,-0.839646
-1.26837   ,-0.84221
-1.27168   ,-0.844777
-1.27501   ,-0.847347
-1.27834   ,-0.849921
-1.28167   ,-0.852498
-1.31266   ,-0.94577
-1.31528   ,-0.947759
-1.31791   ,-0.949752
-1.32054   ,-0.951747
-1.32318   ,-0.953746
-1.32582   ,-0.955747
-1.32846   ,-0.957752
-1.33111   ,-0.95976
-1.33377   ,-0.961771
-1.33642   ,-0.963785
-1.35974   ,-0.986718
-1.36238   ,-0.988715
-1.36503   ,-0.990716
-1.36768   ,-0.992719
-1.37034   ,-0.994726
-1.373     ,-0.996737
-1.37567   ,-0.99875
-1.37834   ,-1.00077
-1.38101   ,-1.00279
-1.38369   ,-1.00481
-1.38637   ,-1.00684
-1.38906   ,-1.00887
-1.39176   ,-1.0109
-1.39445   ,-1.01293
-1.39716   ,-1.01497
-1.39986   ,-1.01702
-1.40257   ,-1.01906
-1.40529   ,-1.02111
-1.40801   ,-1.02316
-1.41074   ,-1.02522
-1.41347   ,-1.02728
-1.4162    ,-1.02934
-1.41894   ,-1.03141
-1.42168   ,-1.03347
-1.42443   ,-1.03555
-1.42719   ,-1.03762
-1.42994   ,-1.0397
-1.43271   ,-1.04178
-1.43548   ,-1.04387
-1.43825   ,-1.04596
-1.44102   ,-1.04805
-1.44381   ,-1.05015
-1.44659   ,-1.05224
-1.44938   ,-1.05435
-1.45218   ,-1.05645
-1.45498   ,-1.05856
-1.45779   ,-1.06068
-1.4606    ,-1.06279
-1.46341   ,-1.06491
-1.46623   ,-1.06703
-1.46906   ,-1.06916
-1.47189   ,-1.07129
-1.47472   ,-1.07342
-1.47756   ,-1.07556
-1.48041   ,-1.0777
-1.48325   ,-1.07985
-1.48611   ,-1.08199
-1.48897   ,-1.08414
-1.49183   ,-1.0863
-1.4947    ,-1.08846
-1.35915   ,-0.784343
-1.36401   ,-0.788157
-1.36888   ,-0.791975
-1.37376   ,-0.795799
-1.37864   ,-0.799626
-1.38353   ,-0.803459
-1.38843   ,-0.807296
-1.39333   ,-0.811138
-1.39824   ,-0.814984
-1.40316   ,-0.818835
-1.40809   ,-0.822691
-1.41302   ,-0.826552
-1.41795   ,-0.830417
-1.4229    ,-0.834287
-1.42785   ,-0.838161
-1.43281   ,-0.842041
-1.43778   ,-0.845925
-1.44275   ,-0.849814
-1.44773   ,-0.853707
-1.45271   ,-0.857606
1.15588    ,7.82281
1.08149    ,7.76165
1.00702    ,7.70045
0.932489   ,7.6392
0.857882   ,7.57791
0.783204   ,7.51657
0.708454   ,7.45519
0.633631   ,7.39376
0.558736   ,7.33228
0.483769   ,7.27076
0.408728   ,7.2092
0.333614   ,7.14758
0.258427   ,7.08592
0.183166   ,7.02422
0.107831   ,6.96246
0.0324224  ,6.90066
-0.0430607 ,6.83882
-0.118618  ,6.77692
-0.194251  ,6.71498
-0.269958  ,6.65299
0.208842   ,0.970686
0.200353   ,0.96362
0.191857   ,0.956551
0.183353   ,0.949477
0.174842   ,0.942398
0.166324   ,0.935315
0.157799   ,0.928228
0.149267   ,0.921136
0.140727   ,0.91404
0.13218    ,0.90694
0.123625   ,0.899835
0.115063   ,0.892725
0.106494   ,0.885611
0.097917   ,0.878493
0.0893328  ,0.87137
0.0807411  ,0.864242
0.0721418  ,0.85711
0.063535   ,0.849973
0.0549207  ,0.842831
0.0462987  ,0.835685
0.0376692  ,0.828534
0.029032   ,0.821379
0.0203871  ,0.814219
0.0117346  ,0.807054
0.00307436 ,0.799884
-0.00559362,0.79271
-0.0142694 ,0.785531
-0.0229529 ,0.778347
-0.0316442 ,0.771158
-0.0403434 ,0.763965
-0.0490505 ,0.756766
-0.0577654 ,0.749563
-0.0664883 ,0.742355
-0.075219  ,0.735142
-0.0839578 ,0.727924
-0.0927045 ,0.720701
-0.101459  ,0.713473
-0.110222  ,0.70624
-0.118993  ,0.699002
-0.127772  ,0.691759
0.33626    ,1.04538
0.328223   ,1.03866
0.32018    ,1.03194
0.312131   ,1.02521
0.304075   ,1.01848
0.296012   ,1.01175
0.287943   ,1.00501
0.279867   ,0.998269
0.271785   ,0.991523
0.263696   ,0.984774
0.365531   ,0.865724
0.359763   ,0.860857
0.353991   ,0.855987
0.348215   ,0.851116
0.342435   ,0.846241
0.336651   ,0.841365
0.330862   ,0.836485
0.32507    ,0.831604
0.319273   ,0.82672
0.313472   ,0.821834
0.307666   ,0.816945
0.301856   ,0.812054
0.296042   ,0.80716
0.290224   ,0.802264
0.284401   ,0.797366
0.278574   ,0.792464
0.272743   ,0.787561
0.266907   ,0.782655
0.261067   ,0.777746
0.255222   ,0.772835
0.249374   ,0.767921
0.24352    ,0.763005
0.237662   ,0.758086
0.2318     ,0.753165
0.225933   ,0.748241
0.220062   ,0.743314
0.214186   ,0.738384
0.208306   ,0.733453
0.202421   ,0.728518
0.196531   ,0.723581
0.190637   ,0.718641
0.184738   ,0.713698
0.178835   ,0.708753
0.172927   ,0.703804
0.167015   ,0.698854
0.161097   ,0.6939
0.155176   ,0.688944
0.149249   ,0.683985
0.143318   ,0.679023
0.137381   ,0.674058
0.131441   ,0.669091
0.125495   ,0.66412
0.119545   ,0.659147
0.11359    ,0.654171
0.10763    ,0.649192
0.101665   ,0.644211
0.095695   ,0.639226
0.0897205  ,0.634239
0.0837411  ,0.629248
0.0777567  ,0.624255
0.0717675  ,0.619259
0.0657733  ,0.61426
0.0597742  ,0.609257
0.0537701  ,0.604252
0.047761   ,0.599244
0.041747   ,0.594233
0.0357279  ,0.589219
0.0297037  ,0.584202
0.0236746  ,0.579182
0.0176403  ,0.574158
0.523238   ,1.36155
0.513594   ,1.35348
0.503941   ,1.34541
0.494281   ,1.33733
0.484614   ,1.32925
0.474938   ,1.32116
0.465255   ,1.31307
0.455563   ,1.30498
0.445864   ,1.29688
0.436157   ,1.28877
2.30951    ,6.3116
2.26327    ,6.27327
2.217      ,6.23492
2.17069    ,6.19654
2.12433    ,6.15814
2.07794    ,6.11971
2.0315     ,6.08126
1.98502    ,6.04278
1.9385     ,6.00427
1.89194    ,5.96574
1.84533    ,5.92719
1.79869    ,5.8886
1.752      ,5.85
1.70527    ,5.81136
1.6585     ,5.7727
1.61168    ,5.73401
1.56483    ,5.6953
1.51793    ,5.65656
1.47098    ,5.6178
1.424      ,5.57901
2.3194     ,3.74473
2.3015     ,3.72958
2.28359    ,3.71442
2.26566    ,3.69926
2.24773    ,3.6841
2.22978    ,3.66892
2.21182    ,3.65374
2.19385    ,3.63855
2.17586    ,3.62335
2.15786    ,3.60815
2.44198    ,2.82021
2.43548    ,2.81436
2.42898    ,2.80852
2.42247    ,2.80267
2.41597    ,2.79683
2.40946    ,2.79098
2.40296    ,2.78514
2.39645    ,2.7793
2.38994    ,2.77345
2.38343    ,2.76761
2.62566    ,2.79815
2.62124    ,2.79397
2.61682    ,2.78979
2.6124     ,2.78562
2.60798    ,2.78145
2.60356    ,2.77728
2.59915    ,2.77311
2.59473    ,2.76895
2.59032    ,2.76478
2.58591    ,2.76062
3.22925    ,4.04719
3.21712    ,4.0366
3.20499    ,4.026
3.19285    ,4.01541
3.18071    ,4.00481
3.16856    ,3.99422
3.15641    ,3.98362
3.14426    ,3.97302
3.1321     ,3.96241
3.11993    ,3.95181
3.60341    ,4.18178
3.59354    ,4.17297
3.58368    ,4.16416
3.57381    ,4.15535
3.56394    ,4.14654
3.55406    ,4.13774
3.54419    ,4.12893
3.53431    ,4.12012
3.52444    ,4.11132
3.51456    ,4.10251
3.61665    ,3.47436
3.6147     ,3.47202
3.61275    ,3.46969
3.61082    ,3.46737
3.60888    ,3.46505
3.60696    ,3.46273
3.60504    ,3.46042
3.60312    ,3.45812
3.60121    ,3.45582
3.59931    ,3.45353
3.59242    ,2.92545
3.59626    ,2.92786
3.60012    ,2.93028
3.60399    ,2.9327
3.60787    ,2.93514
3.61176    ,2.93759
3.61566    ,2.94004
3.61958    ,2.94251
3.62351    ,2.94498
3.62745    ,2.94747
3.6654     ,2.90631
3.67019    ,2.90947
3.67499    ,2.91265
3.6798     ,2.91584
3.68462    ,2.91903
3.68946    ,2.92224
3.69431    ,2.92545
3.69917    ,2.92868
3.70405    ,2.93191
3.70894    ,2.93516
3.71384    ,2.93841
3.71875    ,2.94168
3.72368    ,2.94495
3.72862    ,2.94824
3.73358    ,2.95153
3.73855    ,2.95484
3.74353    ,2.95815
3.74853    ,2.96148
3.75354    ,2.96481
3.75856    ,2.96816
3.92302    ,3.55594
3.92324    ,3.55532
3.92346    ,3.5547
3.92369    ,3.5541
3.92394    ,3.5535
3.92419    ,3.55291
3.92445    ,3.55233
3.92471    ,3.55175
3.92499    ,3.55119
3.92528    ,3.55062
4.39188    ,4.64434
4.38481    ,4.63767
4.37774    ,4.63101
4.37068    ,4.62435
4.36362    ,4.6177
4.35656    ,4.61105
4.3495     ,4.6044
4.34245    ,4.59776
4.3354     ,4.59112
4.32835    ,4.58448
4.3213     ,4.57785
4.31426    ,4.57122
4.30722    ,4.56459
4.30018    ,4.55797
4.29314    ,4.55135
4.28611    ,4.54473
4.27908    ,4.53812
4.27205    ,4.53151
4.26503    ,4.5249
4.258      ,4.5183
4.25098    ,4.51169
4.24396    ,4.5051
4.23695    ,4.4985
4.22993    ,4.49191
4.22292    ,4.48532
4.21591    ,4.47874
4.2089     ,4.47216
4.2019     ,4.46558
4.1949     ,4.45901
4.1879     ,4.45243
4.1809     ,4.44586
4.1739     ,4.4393
4.16691    ,4.43274
4.15992    ,4.42618
4.15293    ,4.41962
4.14594    ,4.41307
4.13896    ,4.40652
4.13198    ,4.39997
4.125      ,4.39343
4.11802    ,4.38689
4.39301    ,4.47409
4.38782    ,4.46897
4.38264    ,4.46385
4.37747    ,4.45874
4.3723     ,4.45363
4.36713    ,4.44853
4.36197    ,4.44343
4.35681    ,4.43833
4.35166    ,4.43324
4.34651    ,4.42815
4.37598    ,3.9505
4.37639    ,3.94995
4.3768     ,3.94941
4.37723    ,3.94888
4.37766    ,3.94836
4.37811    ,3.94785
4.37856    ,3.94734
4.37903    ,3.94684
4.3795     ,3.94635
4.37999    ,3.94587
4.23699    ,2.89923
4.24757    ,2.90703
4.25817    ,2.91485
4.26878    ,2.92268
4.27942    ,2.93052
4.29008    ,2.93838
4.30076    ,2.94626
4.31146    ,2.95415
4.32218    ,2.96205
4.33292    ,2.96997
4.36598    ,3.30484
4.37339    ,3.31002
4.38081    ,3.31522
4.38825    ,3.32043
4.39571    ,3.32565
4.40318    ,3.33089
4.41068    ,3.33613
4.41818    ,3.34139
4.42571    ,3.34667
4.43325    ,3.35195
4.87336    ,4.84971
4.86884    ,4.84505
4.86434    ,4.84039
4.85984    ,4.83575
4.85534    ,4.8311
4.85085    ,4.82647
4.84637    ,4.82183
4.84189    ,4.81721
4.83742    ,4.81259
4.83296    ,4.80797
5.29144    ,5.50723
5.28387    ,5.5
5.27631    ,5.49277
5.26876    ,5.48554
5.2612     ,5.47832
5.25365    ,5.47111
5.24611    ,5.4639
5.23857    ,5.45669
5.23103    ,5.44949
5.22349    ,5.44229
5.44276    ,5.01292
5.44214    ,5.01134
5.44154    ,5.00978
5.44095    ,5.00822
5.44037    ,5.00667
5.4398     ,5.00514
5.43924    ,5.00361
5.43869    ,5.00209
5.43815    ,5.00058
5.43763    ,4.99908
5.1492     ,3.22838
5.16528    ,3.24052
5.18138    ,3.25267
5.19752    ,3.26485
5.21368    ,3.27705
5.22987    ,3.28926
5.24609    ,3.3015
5.26233    ,3.31375
5.2786     ,3.32603
5.2949     ,3.33832
5.07171    ,3.02167
5.08929    ,3.03505
5.1069     ,3.04845
5.12454    ,3.06187
5.1422     ,3.07531
5.1599     ,3.08877
5.17762    ,3.10225
5.19537    ,3.11575
5.21315    ,3.12927
5.23096    ,3.14281
5.74458    ,5.68274
5.73962    ,5.67755
5.73466    ,5.67237
5.72971    ,5.6672
5.72477    ,5.66203
5.71984    ,5.65687
5.71491    ,5.65172
5.70999    ,5.64657
5.70508    ,5.64143
5.70017    ,5.6363
5.69527    ,5.63117
5.69038    ,5.62606
5.6855     ,5.62094
5.68063    ,5.61584
5.67576    ,5.61074
5.6709     ,5.60565
5.66604    ,5.60057
5.6612     ,5.59549
5.65636    ,5.59042
5.65153    ,5.58536
5.6467     ,5.5803
5.64189    ,5.57525
5.63708    ,5.57021
5.63228    ,5.56518
5.62748    ,5.56015
5.6227     ,5.55513
5.61792    ,5.55011
5.61315    ,5.5451
5.60838    ,5.5401
5.60362    ,5.53511
5.04235    ,1.176
5.07994    ,1.20576
5.11758    ,1.23554
5.15526    ,1.26536
5.193      ,1.29522
5.23078    ,1.3251
5.26861    ,1.35502
5.30649    ,1.38498
5.34442    ,1.41497
5.3824     ,1.44499
5.42043    ,1.47504
5.45851    ,1.50513
5.49664    ,1.53525
5.53482    ,1.56541
5.57304    ,1.5956
5.61132    ,1.62582
5.64965    ,1.65608
5.68803    ,1.68637
5.72646    ,1.7167
5.76494    ,1.74706
5.80348    ,1.77746
5.84206    ,1.80789
5.88069    ,1.83835
5.91938    ,1.86885
5.95811    ,1.89939
5.9969     ,1.92996
6.03574    ,1.96056
6.07463    ,1.9912
6.11358    ,2.02188
6.15257    ,2.05259
6.19162    ,2.08334
6.23072    ,2.11412
6.26987    ,2.14494
6.30907    ,2.1758
6.34833    ,2.20669
6.38764    ,2.23761
6.427      ,2.26857
6.46642    ,2.29957
6.50589    ,2.33061
